ID,climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,TARGET
15053,19,-20,0.02,-0.05,-0.2,-8,7,0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.018
15054,-41,-18,-0.12,0.04,-0.4,-8,-3,-0.003,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.017
15055,118,-11,0.24,0.02,-0.5,-8,1,0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.018
15056,-65,-8,-0.09,0.04,-0.1,-8,-2,0,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.017
15057,355,13,0.06,-0.03,-0.4,-8,5,0.004,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
15058,374,23,0.1,0.02,-0.3,-8,-3,0.002,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.019
15059,-62,41,0.14,0.09,0.6,-7,-9,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
15060,-329,0,-0.12,0.03,-0.4,-8,-2,0.004,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.017
15061,338,2,0.07,-0.03,0.6,-7,5,0,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0,0,0,-0.0005,0.018
15062,144,26,-0.31,0.05,-0.8,-9,-3,0.003,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.017
15063,198,39,0.27,0.04,-0.8,-9,-2,0.006,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.019
15064,-544,21,-0.19,0.12,0.5,-7,-12,-0.012,0,-0.0006,-0.0006,-0.0006,-0.0007,0,0,0.0001,0,-0.0007,0.014
15065,137,-9,0.07,-0.15,-0.3,-8,18,0.008,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.016
15066,306,-2,0.19,-0.07,-0.1,-8,5,0.006,1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.018
15067,305,20,0.2,0.04,0.8,-7,-3,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
15068,-138,26,-0.03,0.16,1.1,-7,-18,-0.009,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
15069,-384,-5,-0.2,0.04,0.3,-8,-3,-0.002,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.017
15070,-396,-20,-0.08,0.02,0,-8,0,0.007,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.016
15071,-163,-41,0.21,-0.05,0.4,-8,6,0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.015
15072,-53,-43,0.28,-0.12,0.6,-7,15,0.006,0.6,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0,0,0,-0.0003,0.017
15073,284,-19,-0.29,-0.02,0.6,-7,3,-0.004,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
15074,213,2,-0.2,0.04,-0.8,-9,-3,0.005,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.016
15075,221,5,-0.11,-0.09,-0.9,-9,7,0.012,1.9,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.017
15076,283,23,0.33,0.02,-0.4,-8,0,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.019
15077,-349,-33,-0.59,-0.05,-0.1,-14,5,0.012,1.2,-0.002,-0.002,-0.002,-0.002,0,0,0,0,-0.002,0.058
15078,-262,-40,-0.33,0.05,-0.8,-15,5,0.024,-0.1,-0.0012,-0.0013,-0.0013,-0.0015,0.0001,0,0.0002,0,-0.0015,0.057
15079,-278,-27,-0.1,0.24,-0.7,-18,-5,0.006,-0.2,-0.0017,-0.0017,-0.0017,-0.0018,0,0,0.0001,0,-0.0018,0.044
15080,-332,-33,0.05,0.23,-0.7,-18,-5,0.012,0,-0.0015,-0.0016,-0.0016,-0.0016,0.0001,0,0,0,-0.0016,0.041
15081,-290,-45,0.32,0.15,-0.4,-17,5,0.012,-0.8,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0.0001,0,-0.0014,0.045
15082,-358,-54,0.38,0.25,0.5,-17,-12,-0.003,0.3,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,0.042
15083,-442,-64,0.34,0.1,0.9,-16,2,-0.007,0.8,-0.002,-0.0019,-0.0019,-0.0019,-0.0002,0,0,0,-0.0019,0.041
15084,-432,-74,0.13,0.1,1.3,-16,2,-0.019,0.3,-0.0022,-0.0022,-0.0022,-0.0022,0,0,0,0,-0.0022,0.035
15085,422,-80,-0.45,-0.06,0.2,-17,18,-0.011,-0.2,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,0,-0.0021,0.034
15086,561,-74,-0.48,-0.09,-0.3,-17,18,0.007,0.3,-0.0016,-0.0016,-0.0016,-0.0017,0,0,0.0001,0,-0.0017,0.037
15087,675,-67,-0.42,0.04,-0.6,-17,20,0.009,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.038
15088,767,-58,-0.34,0.21,-0.9,-18,5,0.009,-1.8,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.04
15089,780,-37,-0.14,0.19,-1.3,-18,-2,0.014,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.043
15090,686,-19,0.02,0.38,-1.3,-18,-17,0.009,-0.8,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.044
15091,69,3,0.25,0.44,-0.9,-18,-23,0.005,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.041
15092,-171,1,0.31,0.27,-0.5,-17,-10,0.004,0.5,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.042
15093,-383,-7,0.23,0.32,0,-17,-17,-0.01,0.1,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,0.036
15094,-514,-18,0.12,-0.06,0.3,-17,5,-0.008,2.7,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,0.032
15095,10,-36,0.34,-0.05,0.9,-16,15,0.007,-0.2,-0.0014,-0.0013,-0.0013,-0.0013,-0.0002,0,0,0,-0.0013,0.033
15096,435,-19,-0.17,0.04,1.5,-15,7,-0.021,-0.2,-0.002,-0.002,-0.002,-0.002,0,0,0,0,-0.002,0.035
15097,464,-16,-0.24,0.04,1.4,-16,7,-0.02,0,-0.002,-0.002,-0.002,-0.002,0,0,-0.0001,0,-0.002,0.034
15098,478,-15,-0.28,0.11,1.4,-16,7,-0.02,-0.4,-0.0018,-0.002,-0.002,-0.002,0.0002,0,0,0,-0.002,0.035
15099,491,-3,-0.33,0.14,0.9,-16,-3,0.002,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.037
15100,401,13,-0.23,0.21,0.4,-17,-8,0.006,0.3,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.036
15101,98,31,0.12,0.25,0.1,-17,-10,0.007,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.037
15102,-221,29,-0.06,0.29,0.3,-17,-14,-0.009,-0.2,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.036
15103,-338,24,-0.14,0.18,0.1,-17,-9,-0.008,1.2,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.033
15104,-386,19,-0.17,0.06,0,-17,-5,-0.002,1.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.031
15105,-268,10,-0.09,0.07,-0.3,-17,10,0.007,-0.6,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0,0,0,-0.0014,0.029
15106,-9,5,0.11,0.01,-0.3,-17,14,0.009,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.032
15107,142,10,0.29,0.13,0.4,-17,2,0.005,-0.4,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.034
15108,147,12,0.32,0.24,0.6,-16,-3,0.003,-1.3,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.035
15109,140,12,0.33,0.24,0.7,-16,-5,0.003,-1.3,-0.0016,-0.0013,-0.0013,-0.0013,-0.0004,0,0,0,-0.0013,0.034
15110,-97,13,-0.08,0.24,1,-16,-11,-0.018,-0.2,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,0.031
15111,-67,1,-0.19,0.12,-0.8,-18,5,0.016,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.029
15112,-11,-1,-0.01,-0.02,-0.9,-18,10,0.019,1.3,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.032
15113,60,1,0.28,0.17,-0.7,-18,-6,0.016,0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.034
15114,43,2,0.36,0.24,-0.5,-17,-3,0.011,-0.1,-0.0013,-0.0011,-0.0011,-0.0011,-0.0003,0,0,0,-0.0011,0.032
15115,36,2,0.38,0.3,-0.4,-17,-5,0.01,-1.5,-0.0015,-0.0013,-0.0013,-0.0011,-0.0003,0,-0.0003,0,-0.0011,0.033
15116,-153,0,0.02,0.25,0.2,-17,-12,-0.021,-0.2,-0.0017,-0.0018,-0.0018,-0.0019,0.0001,0,0.0001,0,-0.0019,0.031
15117,-260,-14,0.14,0.13,0.2,-17,0,0.011,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.029
15118,-185,-23,0.36,0.09,0.8,-16,3,0.007,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.03
15119,-172,-25,0.39,0.09,0.9,-16,3,0.007,0,-0.0014,-0.0013,-0.0013,-0.0011,-0.0002,0,-0.0004,0,-0.0011,0.029
15120,34,-31,-0.18,0.08,1.4,-16,3,-0.008,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.028
15121,103,-29,-0.24,0.09,1,-16,3,-0.002,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.031
15122,111,-26,-0.25,0.3,0.7,-16,-7,-0.003,-2.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.03
15123,-33,-25,-0.54,0.18,-0.2,-17,-7,-0.006,0.1,-0.0013,-0.0014,-0.0014,-0.0015,0.0001,0,0.0001,0,-0.0015,0.031
15124,-96,-27,-0.5,0.28,-0.8,-18,-10,0.004,-1,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0,0,0,-0.0014,0.029
15125,-180,-35,-0.15,0.18,-1.8,-19,-2,0.013,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.028
15126,-135,-39,0.14,0.13,-1.9,-19,7,0.019,-0.5,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.026
15127,-50,-41,0.38,0.02,-1.6,-18,12,0.02,0.8,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.027
15128,55,-41,0.49,0.12,-1.1,-18,7,-0.002,-0.9,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.03
15129,-115,-41,0.16,0.23,0.1,-17,-10,-0.013,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.027
15130,-29,-57,-0.15,0.12,-1.4,-18,5,0.014,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.025
15131,103,5,-0.23,0.25,-1.3,-22,2,0.018,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.035
15132,-83,8,0.51,0.33,-0.5,-21,-8,0.01,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.034
15133,-142,6,0.56,0.24,-0.1,-21,-7,-0.001,0.9,-0.0018,-0.0018,-0.0018,-0.0017,0,0,-0.0002,0,-0.0017,0.035
15134,-492,-16,-0.13,0.32,1.1,-20,-11,-0.019,-0.1,-0.002,-0.0021,-0.0021,-0.0021,0.0001,0,0,0,-0.0021,0.033
15135,-580,-27,-0.24,0.2,0.9,-20,-3,-0.003,0.9,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,0.029
15136,-561,-37,-0.24,-0.08,0.6,-20,11,0,3.3,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.028
15137,-365,-46,-0.3,0.03,0.3,-21,16,-0.008,0.1,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,0.026
15138,544,-42,0.11,-0.04,-0.5,-21,24,0.014,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.03
15139,768,-28,0.23,0.27,-0.2,-21,7,0.006,-2.7,-0.0017,-0.0015,-0.0015,-0.0015,-0.0003,0,0,0,-0.0015,0.031
15140,823,-4,0.06,0.2,0.2,-21,2,-0.013,-0.2,-0.002,-0.002,-0.002,-0.002,0,0,0,0,-0.002,0.035
15141,548,28,-0.29,0.42,-0.2,-21,-16,-0.013,-0.5,-0.0019,-0.002,-0.002,-0.002,0.0001,0,0,0,-0.002,0.033
15142,111,53,-0.1,0.35,-1.5,-22,-9,0.009,-0.1,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.034
15143,-282,49,0.14,0.42,-1.5,-22,-16,0.006,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.03
15144,-418,34,0.22,0.27,-1.1,-22,-1,0.002,-0.8,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.028
15145,-72,12,-0.02,0.16,-0.1,-21,6,-0.015,-0.2,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,0.029
15146,1,11,-0.25,0.23,-0.8,-22,1,-0.003,0,-0.0016,-0.0017,-0.0017,-0.0017,0.0001,0,0,0,-0.0017,0.027
15147,74,11,-0.13,0.15,-1.1,-22,11,0.012,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.029
15148,94,12,-0.1,0.17,-1.1,-22,10,0.012,-0.6,-0.0014,-0.0014,-0.0014,-0.0014,-0.0001,0,0,0,-0.0014,0.028
15149,188,18,0.23,0.22,-1,-22,3,0.013,-0.3,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0,0,0,-0.0013,0.029
15150,73,27,0.63,0.21,0.8,-20,-7,-0.002,0.2,-0.0019,-0.0017,-0.0017,-0.0014,-0.0003,0,-0.0004,0,-0.0014,0.03
15151,-67,27,0.02,0.26,1.4,-20,-9,-0.028,0.2,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,0,-0.0021,0.028
15152,-130,24,-0.38,0.23,1.1,-20,-2,-0.02,-0.6,-0.0018,-0.0019,-0.0019,-0.0019,0.0001,0,0,0,-0.0019,0.029
15153,-224,18,-0.62,0.27,0,-21,-6,-0.01,0.3,-0.0016,-0.0018,-0.0018,-0.0018,0.0002,0,0,0,-0.0018,0.028
15154,-254,16,-0.6,0.23,-0.4,-21,-5,0.015,0.4,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.026
15155,-179,10,-0.35,0.15,-1.2,-22,12,0.016,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.028
15156,-119,8,-0.24,0.29,-1.4,-22,8,0.019,-1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.025
15157,236,10,0.74,0.12,-0.4,-21,10,0.021,-0.3,-0.0011,-0.001,-0.001,-0.001,-0.0002,0,0,0,-0.001,0.026
15158,309,14,0.84,0.16,0.3,-21,8,0.002,-0.6,-0.0014,-0.0014,-0.0014,-0.0013,0,0,-0.0002,0,-0.0013,0.029
15159,328,19,0.8,0.36,1.1,-20,-8,-0.007,-2.6,-0.0015,-0.0014,-0.0014,-0.0014,-0.0002,0,0,0,-0.0014,0.03
15160,-198,24,0.07,0.36,2.6,-18,-20,-0.026,-0.1,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,0.031
15161,-391,19,-0.21,0.38,2.5,-18,-21,-0.03,-0.3,-0.002,-0.002,-0.002,-0.002,0,0,0,0,-0.002,0.027
15162,-561,7,-0.52,0.14,2,-19,4,-0.018,1.3,-0.0017,-0.0018,-0.0018,-0.0018,0.0001,0,0,0,-0.0018,0.026
15163,-504,-14,-0.43,0.16,0.9,-20,3,0.009,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.025
15164,64,-38,0.28,0.12,0.7,-20,7,0.005,-0.2,-0.0014,-0.0013,-0.0013,-0.0013,-0.0002,0,0,0,-0.0013,0.026
15165,106,-37,0.29,0.21,0.8,-20,6,-0.001,-0.8,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.025
15166,145,-34,0.24,0.14,1.2,-20,7,-0.006,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.026
15167,143,-28,0.09,0.21,1.6,-19,-3,-0.008,-0.3,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.025
15168,145,-25,-0.05,0.16,1.6,-19,4,-0.011,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.026
15169,169,-16,-0.62,0.19,0.5,-21,1,-0.015,0,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,0.027
15170,171,-15,-0.64,0.2,0.4,-21,1,-0.014,0,-0.0017,-0.0018,-0.0018,-0.0018,0.0001,0,0,0,-0.0018,0.025
15171,202,-10,-0.54,0.17,-0.7,-22,8,0.013,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.028
15172,-277,-7,0.56,0.35,-0.5,-21,-13,0.011,-0.2,-0.0013,-0.0012,-0.0012,-0.0012,-0.0003,0,0,0,-0.0012,0.029
15173,-354,-10,0.57,0.39,-0.2,-21,-15,-0.009,-0.7,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.026
15174,-507,-19,0.47,0.19,0.6,-20,-4,-0.013,2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.025
15175,-544,-35,0.2,0.22,1.1,-20,-3,-0.018,-0.5,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.021
15176,247,-53,-0.17,0.03,0.7,-20,17,0.003,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.024
15177,408,-42,-0.14,0.12,0.4,-21,5,0.002,0.8,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0,0,0,-0.0014,0.025
15178,284,16,-0.3,0.25,0.6,-20,-7,-0.016,0,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.027
15179,211,20,-0.44,0.36,0.3,-21,-13,-0.015,-1.4,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.025
15180,95,25,-0.35,0.23,-0.9,-22,-3,0.009,0.3,-0.0012,-0.0013,-0.0013,-0.0013,0.0001,0,0,0,-0.0013,0.024
15181,58,32,0.5,0.23,-0.4,-21,-3,0.011,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.025
15182,-237,28,-0.04,0.28,1.1,-20,-10,-0.02,0,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.024
15183,-353,16,-0.44,0.22,0.5,-21,-4,-0.015,0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.025
15184,-496,-2,-0.62,0.29,-0.9,-22,-7,-0.005,-0.2,-0.0015,-0.0016,-0.0016,-0.0016,0.0001,0,0,0,-0.0016,0.024
15185,-74,-17,-0.19,0.11,-0.9,-14,1,0.01,-0.2,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0,0,0,-0.0015,0.049
15186,53,-17,0.3,0.1,-0.5,-13,0,0.004,-0.3,-0.0016,-0.0015,-0.0015,-0.0015,-0.0002,0,0,0,-0.0015,0.05
15187,-39,-16,0.08,0.16,0.2,-13,-6,-0.01,-0.2,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,0.051
15188,-119,-17,0.05,0.23,0.3,-13,-11,0.005,-0.6,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.046
15189,-102,-24,0.18,0.05,0.6,-12,2,0.003,-0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.044
15190,-69,-26,0.19,-0.06,0.7,-12,6,-0.001,0.8,-0.0016,-0.0015,-0.0015,-0.0015,-0.0002,0,0,0,-0.0015,0.045
15191,-41,-26,0.18,-0.02,0.8,-12,7,-0.005,0.1,-0.0019,-0.0017,-0.0017,-0.0016,-0.0003,0,-0.0002,0,-0.0016,0.042
15192,183,-24,-0.23,-0.04,0.8,-12,11,-0.018,-0.5,-0.0021,-0.0021,-0.0021,-0.0021,0,0,0,0,-0.0021,0.043
15193,400,-9,-0.31,0.02,-0.3,-13,7,0.005,-0.2,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.048
15194,331,7,-0.21,0.2,-0.9,-14,-14,0.005,0.6,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.047
15195,55,16,0.03,0.25,-1.2,-14,-13,0.009,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.048
15196,32,16,0.05,0.26,-1.1,-14,-13,0.009,-0.2,-0.0015,-0.0013,-0.0013,-0.0013,-0.0003,0,0,0,-0.0013,0.045
15197,-226,9,-0.04,0.19,-1.1,-14,-7,-0.004,-0.2,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.043
15198,-288,2,-0.05,0.11,-1.2,-14,-1,0,0.3,-0.0015,-0.0016,-0.0016,-0.0016,0.0001,0,0,0,-0.0016,0.041
15199,-202,-18,0.28,0.09,-0.7,-14,1,0.005,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.038
15200,138,-20,-0.14,0.04,0.3,-13,4,-0.01,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.04
15201,65,-12,-0.41,0.15,-0.9,-14,-5,-0.006,-0.1,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.038
15202,-163,2,0.09,0.2,-0.5,-13,-10,-0.013,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.039
15203,-199,1,0.04,0.2,-0.5,-13,-10,-0.013,-0.2,-0.0018,-0.0018,-0.0018,-0.0016,0,0,-0.0003,0,-0.0016,0.036
15204,-289,-9,-0.43,0.15,-0.9,-14,-2,-0.024,-0.7,-0.0017,-0.0019,-0.0019,-0.002,0.0002,0,0.0001,0,-0.002,0.032
15205,12,-21,0.3,-0.02,-1.5,-14,10,0.023,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.033
15206,72,-20,0.42,0,-1.3,-14,9,0.018,-0.3,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0,-0.0002,0,-0.0008,0.035
15207,91,-14,0.42,0.12,0.3,-13,-4,-0.006,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.034
15208,52,-12,0.45,0.09,1,-12,-2,0.005,-0.2,-0.0011,-0.001,-0.001,-0.0009,-0.0002,0,-0.0002,0,-0.0009,0.035
15209,-82,-12,0.16,0.14,1.8,-11,-8,-0.016,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.032
15210,-97,-13,0.13,0.15,1.8,-11,-8,-0.016,-0.2,-0.0015,-0.0014,-0.0014,-0.0014,-0.0002,0,0,0,-0.0014,0.033
15211,-107,-17,-0.35,0.05,1.5,-11,0,-0.019,0.1,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0016,0.032
15212,-104,-18,-0.42,0.05,1.4,-12,1,-0.018,0.1,-0.0012,-0.0014,-0.0014,-0.0016,0.0002,0,0.0002,0,-0.0016,0.034
15213,-175,-24,-0.03,0.13,0.6,-12,-5,0.018,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.031
15214,-207,-26,0.11,-0.09,0.6,-12,-2,0.015,2.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.035
15215,-202,-30,0.17,0.25,0.9,-12,-15,-0.005,-1.8,-0.0013,-0.0013,-0.0013,-0.0011,0,0,-0.0003,0,-0.0011,0.034
15216,-351,-39,-0.02,0.16,1,-12,-7,-0.01,-0.7,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.032
15217,-406,-48,-0.14,0.08,0.9,-12,1,-0.009,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.028
15218,-275,-58,-0.24,-0.06,0.6,-12,18,-0.006,-0.8,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0,0,0,-0.0012,0.029
15219,-122,-62,-0.39,-0.07,0.2,-13,11,-0.015,0.1,-0.0014,-0.0014,-0.0014,-0.0015,0,0,0.0001,0,-0.0015,0.028
15220,-76,-63,-0.43,-0.08,0,-13,12,-0.011,0.3,-0.001,-0.0012,-0.0012,-0.0014,0.0002,0,0.0003,0,-0.0014,0.029
15221,208,-60,-0.15,-0.04,-0.8,-14,11,0.013,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.031
15222,289,-46,0.32,0.11,-0.5,-13,-2,0.014,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0,0,0,-0.0008,0.032
15223,52,-34,0.05,0.16,0.5,-13,-9,-0.011,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.029
15224,41,-33,-0.15,0.02,0.2,-13,4,0.003,0.5,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.028
15225,392,-17,0.1,0,0.1,-13,7,0.004,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.029
15226,413,22,0.2,0.09,1,-12,-3,-0.001,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.032
15227,-44,34,-0.22,0.26,1.1,-12,-20,-0.015,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,0,-0.0013,0.028
15228,-209,28,-0.41,0.11,0.3,-13,0,-0.006,-0.9,-0.0009,-0.0012,-0.0012,-0.0012,0.0002,0,0,0,-0.0012,0.027
15229,-167,19,-0.18,0.07,-0.6,-14,2,0.01,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.025
